,open,high,low,close,volume,value
2025-04-29 19:36:00,136826000.0,136890000.0,136802000.0,136890000.0,0.1970692,26969385.02629
2025-04-29 19:36:00,136826000.0,136890000.0,136802000.0,136890000.0,0.19450005,26617694.23279
2025-04-29 19:36:00,136826000.0,136889000.0,136802000.0,136889000.0,0.19031005,26044125.13279
2025-04-29 19:36:00,136826000.0,136889000.0,136802000.0,136826000.0,0.06466313,8847451.49881
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136890000.0,1.38574234,189703662.35433
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136935000.0,1.26448872,173100983.14592
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.16178174,159036701.63264
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.26288154,172880903.84544
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136890000.0,1.16040302,158847905.23072
2025-04-29 19:37:00,136890000.0,136890000.0,136889000.0,136890000.0,1.15236982,157747904.55944
2025-04-29 19:37:00,136890000.0,136890000.0,136890000.0,136890000.0,0.00063914,87491.8746
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.16139886,158984271.57696
2025-04-29 19:37:00,136890000.0,136890000.0,136890000.0,136890000.0,0.13206586,18078495.5754
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136890000.0,1.34193272,183704881.33625
2025-04-29 19:37:00,136890000.0,136890000.0,136889000.0,136889000.0,0.13211604,18085364.66542
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.3785009,188712381.63273
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.16188154,159050367.84544
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.16122362,158960274.91232
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.1596725,158747904.34792
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.2732914,174306386.89777
2025-04-29 19:37:00,136890000.0,136890000.0,136889000.0,136889000.0,0.13216622,18092233.75544
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.3098702,179315341.45457
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.31977796,180671854.03985
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.29265687,176958216.89769
2025-04-29 19:37:00,136890000.0,136890000.0,136889000.0,136890000.0,1.13221735,154989232.94114
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.32167796,180932032.43985
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.3138702,179863085.45457
2025-04-29 19:37:00,136890000.0,136890000.0,136889000.0,136890000.0,0.13221735,18099232.94114
2025-04-29 19:37:00,136890000.0,136936000.0,136889000.0,136936000.0,1.30875687,179162886.49769
2025-04-29 19:38:00,136931000.0,136945000.0,136931000.0,136945000.0,0.38756356,53070388.99448
2025-04-29 19:38:00,136931000.0,136945000.0,136931000.0,136945000.0,0.35503213,48615381.96151
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.33523948,45905004.64846
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.33803948,46288428.24846
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136931000.0,0.26881804,36809589.92074
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.31267601,42815299.55067
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136931000.0,0.3046461,41715713.63124
2025-04-29 19:38:00,136931000.0,136945000.0,136931000.0,136945000.0,0.36203213,49573996.96151
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.00817969,1120053.13139
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136935000.0,0.29976289,41047041.20273
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.00744976,1020103.08656
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136936000.0,0.27609804,37806484.00074
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136935000.0,0.30303945,41495713.44009
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136935000.0,0.30096289,41211363.20273
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.31047601,42514038.15067
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136931000.0,0.28806289,39444901.70273
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.00498524,682633.89844
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.00078524,107523.69844
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.31147601,42650975.15067
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.28499804,39025216.72738
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136935000.0,0.30757601,42116920.85709
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136936000.0,0.27999804,38340534.40074
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136936000.0,0.28159804,38559632.00074
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136931000.0,0.30183945,41331391.44009
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.32813586,44932280.61992
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.00737677,1010108.49287
2025-04-29 19:38:00,136931000.0,136945000.0,136931000.0,136945000.0,0.3697213,50626980.69878
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136936000.0,0.27869804,38162517.60074
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.02273969,3113768.49139
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136931000.0,0.18675357,25572371.09367
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136935000.0,0.29106289,39855706.70273
2025-04-29 19:38:00,136931000.0,136945000.0,136931000.0,136945000.0,0.35233213,48245630.46151
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.35113213,48081296.46151
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.02533969,3469789.09139
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136936000.0,0.19043067,26075898.45927
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.03146343,4308318.93333
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.00168524,230761.59844
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.11782226,16133519.88406
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136936000.0,0.25204375,34512656.61675
2025-04-29 19:38:00,136931000.0,136937000.0,136931000.0,136937000.0,0.34143948,46754014.04846
2025-04-29 19:38:00,136931000.0,136936000.0,136931000.0,136931000.0,0.24854375,34033380.61675
2025-04-29 19:38:00,136931000.0,136931000.0,136931000.0,136931000.0,0.01107969,1517153.03139
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136945000.0,0.20298724,27796204.93182
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136937000.0,0.04972661,6809570.05913
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136945000.0,0.19294113,26420443.46485
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136945000.0,0.05916697,8102379.52207
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136931000.0,0.1931602,26450440.93902
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136945000.0,0.08684067,11891915.97015
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136945000.0,0.08444067,11563247.97015
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136945000.0,0.05186387,7102256.49257
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136931000.0,0.08164067,11179801.97015
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136944000.0,0.05036387,6896838.99257
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136944000.0,0.05924021,8112409.30063
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136945000.0,0.08854067,12124722.47015
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136945000.0,0.19117602,26178720.4759
2025-04-29 19:39:00,136945000.0,136945000.0,136931000.0,136945000.0,0.19154113,26228720.46485
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136945000.0,0.00742661,1017036.52189
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136945000.0,0.00642661,880091.52189
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136944000.0,0.0593866,8132456.53279
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136944000.0,0.0597897,8187658.7177
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136945000.0,0.00942661,1290926.52189
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136937000.0,0.00142661,195366.52189
2025-04-29 19:39:00,136945000.0,136945000.0,136945000.0,136945000.0,0.00071191,97492.51495
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136945000.0,0.01972661,2701460.02189
2025-04-29 19:39:00,136945000.0,136945000.0,136937000.0,136945000.0,0.01442661,1975651.52189
2025-04-29 19:40:00,136945000.0,136945000.0,136931000.0,136945000.0,0.09245857,12660919.9386
2025-04-29 19:40:00,136945000.0,136945000.0,136943000.0,136945000.0,0.01745238,2390015.36369
2025-04-29 19:40:00,136945000.0,136945000.0,136931000.0,136945000.0,0.04044496,5538631.99049
2025-04-29 19:40:00,136945000.0,136945000.0,136943000.0,136945000.0,0.01854735,2539966.03034
2025-04-29 19:40:00,136945000.0,136945000.0,136943000.0,136945000.0,0.0181826,2490015.34159
2025-04-29 19:40:00,136945000.0,136945000.0,136945000.0,136945000.0,0.00116215,159150.63175
2025-04-29 19:40:00,136945000.0,136945000.0,136931000.0,136931000.0,0.09157877,12540435.7276
2025-04-29 19:40:00,136945000.0,136945000.0,136945000.0,136945000.0,0.01672216,2290016.2012
2025-04-29 19:40:00,136945000.0,136945000.0,136931000.0,136945000.0,0.02592332,3549966.00069
2025-04-29 19:41:00,136945000.0,136945000.0,136848000.0,136890000.0,0.19703753,26975532.66235
2025-04-29 19:41:00,136945000.0,136945000.0,136890000.0,136905000.0,0.14831967,20306444.27058
2025-04-29 19:41:00,136945000.0,136945000.0,136890000.0,136906000.0,0.14824663,20296444.72938
2025-04-29 19:41:00,136945000.0,136945000.0,136906000.0,136906000.0,0.04176653,5719124.6104
2025-04-29 19:41:00,136945000.0,136945000.0,136931000.0,136931000.0,0.0378211,5178893.82246
2025-04-29 19:41:00,136945000.0,136945000.0,136890000.0,136906000.0,0.13912715,19047933.2005
2025-04-29 19:41:00,136945000.0,136945000.0,136931000.0,136931000.0,0.00404513,553916.47439
2025-04-29 19:41:00,136945000.0,136945000.0,136890000.0,136906000.0,0.13833645,18939681.6263
2025-04-29 19:41:00,136945000.0,136945000.0,136848000.0,136905000.0,0.17303547,23689532.13805
2025-04-29 19:41:00,136945000.0,136945000.0,136848000.0,136848000.0,0.17157534,23489633.0404
2025-04-29 19:41:00,136945000.0,136945000.0,136848000.0,136905000.0,0.19493753,26688033.66235
2025-04-29 19:41:00,136945000.0,136945000.0,136848000.0,136848000.0,0.17115558,23432189.72392
2025-04-29 19:41:00,136945000.0,136945000.0,136890000.0,136890000.0,0.06054478,8289683.6354
2025-04-29 19:41:00,136945000.0,136945000.0,136931000.0,136931000.0,0.00194191,265917.38973
2025-04-29 19:41:00,136945000.0,136945000.0,136931000.0,136944000.0,0.03855132,5278893.07014
2025-04-29 19:41:00,136945000.0,136945000.0,136931000.0,136931000.0,0.00135428,185452.6262
2025-04-29 19:41:00,136945000.0,136945000.0,136890000.0,136906000.0,0.08632096,11818597.33448
2025-04-29 19:41:00,136945000.0,136945000.0,136890000.0,136890000.0,0.09601388,13145468.45788
2025-04-29 19:41:00,136945000.0,136945000.0,136945000.0,136945000.0,0.00069368,94996.0076
2025-04-29 19:42:00,136905000.0,136905000.0,136848000.0,136848000.0,0.2176017,29788819.66012
2025-04-29 19:42:00,136905000.0,136905000.0,136890000.0,136903000.0,0.19464569,26646495.12259
2025-04-29 19:42:00,136905000.0,136905000.0,136904000.0,136905000.0,0.00751995,1029513.75475
2025-04-29 19:42:00,136905000.0,136905000.0,136904000.0,136905000.0,0.09641704,13199969.8612
2025-04-29 19:42:00,136905000.0,136905000.0,136890000.0,136890000.0,0.19423316,26590018.528
2025-04-29 19:42:00,136905000.0,136905000.0,136890000.0,136890000.0,0.20950046,28680101.6751
2025-04-29 19:42:00,136905000.0,136905000.0,136904000.0,136905000.0,0.00715474,979514.6797
2025-04-29 19:42:00,136905000.0,136905000.0,136890000.0,136890000.0,0.21132624,28930032.6993
2025-04-29 19:42:00,136905000.0,136905000.0,136890000.0,136890000.0,0.18718407,25625068.5979
2025-04-29 19:42:00,136905000.0,136905000.0,136904000.0,136904000.0,0.00569388,779515.6414
2025-04-29 19:42:00,136905000.0,136905000.0,136890000.0,136890000.0,0.14651704,20058158.8612
2025-04-29 19:42:00,136905000.0,136905000.0,136904000.0,136905000.0,0.02341019,3204967.06195
2025-04-29 19:42:00,136905000.0,136905000.0,136890000.0,136890000.0,0.14641704,20044469.8612
2025-04-29 19:42:00,136905000.0,136905000.0,136905000.0,136905000.0,0.00069388,94995.6414
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136848000.0,0.13578922,18582431.18176
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136848000.0,0.13134698,17974519.52224
2025-04-29 19:43:00,136897000.0,136897000.0,136848000.0,136848000.0,0.02107471,2884073.08584
2025-04-29 19:43:00,136897000.0,136897000.0,136848000.0,136848000.0,0.05018926,6868362.86808
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136840000.0,0.05206892,7125587.40592
2025-04-29 19:43:00,136897000.0,136897000.0,136848000.0,136897000.0,0.0213669,2924073.02027
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136848000.0,0.0557226,7625586.20656
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136840000.0,0.07144195,9776635.9768
2025-04-29 19:43:00,136897000.0,136897000.0,136848000.0,136848000.0,0.0428845,5868721.0716
2025-04-29 19:43:00,136897000.0,136897000.0,136848000.0,136848000.0,0.03231365,4422121.17159
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136840000.0,0.05577373,7632582.83576
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136848000.0,0.08011772,10963897.74976
2025-04-29 19:43:00,136897000.0,136897000.0,136897000.0,136897000.0,0.0006211,85026.7267
2025-04-29 19:43:00,136897000.0,136897000.0,136897000.0,136897000.0,0.00084024,115026.33528
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136848000.0,0.0571479,7820635.25192
2025-04-29 19:43:00,136897000.0,136897000.0,136848000.0,136849000.0,0.03377511,4622119.26888
2025-04-29 19:43:00,136897000.0,136897000.0,136848000.0,136848000.0,0.03718363,5088568.41384
2025-04-29 19:43:00,136897000.0,136897000.0,136840000.0,136848000.0,0.05587373,7646267.63576
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136849000.0,0.40301418,55168460.97487
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136849000.0,0.39917484,54643051.13521
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136849000.0,0.47682274,65269100.2162
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136903000.0,0.39639273,54262271.89186
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136940000.0,0.32312609,44235869.47929
2025-04-29 19:44:00,136849000.0,136849000.0,136849000.0,136849000.0,0.00069417,94996.47033
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136940000.0,0.23389351,32024407.7204
2025-04-29 19:44:00,136849000.0,136849000.0,136848000.0,136849000.0,0.02535705,3470079.62807
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136903000.0,0.39703922,54350778.31233
2025-04-29 19:44:00,136849000.0,136849000.0,136848000.0,136848000.0,0.00800155,1094996.80857
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136938000.0,0.32319911,44245868.69205
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136849000.0,0.3991018,54633055.68425
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136849000.0,0.39764034,54433056.34471
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136939000.0,0.39716701,54368277.66338
2025-04-29 19:44:00,136849000.0,136940000.0,136848000.0,136902000.0,0.40374949,55269099.02695
2025-04-29 19:45:00,136902000.0,136903000.0,136849000.0,136900000.0,0.28446957,38940462.68001
2025-04-29 19:45:00,136902000.0,136903000.0,136849000.0,136902000.0,0.2825572,38678659.00586
2025-04-29 19:45:00,136902000.0,136903000.0,136849000.0,136902000.0,0.25021533,34251066.51912
2025-04-29 19:45:00,136902000.0,136903000.0,136849000.0,136901000.0,0.28277835,38708934.66201
2025-04-29 19:45:00,136902000.0,136903000.0,136902000.0,136902000.0,0.1734199,23741531.20093
2025-04-29 19:45:00,136902000.0,136903000.0,136849000.0,136849000.0,0.24724329,33844188.29904
2025-04-29 19:45:00,136902000.0,136903000.0,136902000.0,136902000.0,0.17164997,23499224.24407
2025-04-29 19:45:00,136902000.0,136903000.0,136849000.0,136902000.0,0.2810572,38473380.20586
2025-04-29 19:45:00,136902000.0,136902000.0,136902000.0,136902000.0,0.12162405,16650575.6931
2025-04-29 19:45:00,136902000.0,136902000.0,136902000.0,136902000.0,0.00349385,478315.0527
2025-04-29 19:45:00,136902000.0,136902000.0,136902000.0,136902000.0,0.00941924,1289512.79448
2025-04-29 19:46:00,136850000.0,136900000.0,136774000.0,136774000.0,0.91248576,124852530.63727
2025-04-29 19:46:00,136850000.0,136900000.0,136776000.0,136776000.0,0.91175491,124752569.35937
2025-04-29 19:46:00,136850000.0,136900000.0,136777000.0,136777000.0,0.91134257,124696171.14353
2025-04-29 19:46:00,136850000.0,136900000.0,136777000.0,136777000.0,0.90590887,123952965.95863
2025-04-29 19:46:00,136850000.0,136900000.0,136793000.0,136793000.0,0.73183307,100142836.25366
2025-04-29 19:46:00,136850000.0,136900000.0,136800000.0,136800000.0,0.73178194,100135842.02757
2025-04-29 19:46:00,136850000.0,136900000.0,136800000.0,136800000.0,0.70618176,96633737.40357
2025-04-29 19:46:00,136850000.0,136900000.0,136840000.0,136840000.0,0.45621014,62431641.34299
2025-04-29 19:46:00,136850000.0,136900000.0,136848000.0,136848000.0,0.45455018,62204491.06496
2025-04-29 19:46:00,136850000.0,136900000.0,136848000.0,136900000.0,0.45348259,62058393.50864
2025-04-29 19:46:00,136850000.0,136900000.0,136837000.0,136837000.0,0.49422013,67632818.80946
2025-04-29 19:46:00,136850000.0,136900000.0,136837000.0,136837000.0,0.46671163,63868637.09039
2025-04-29 19:46:00,136850000.0,136900000.0,136800000.0,136826000.0,0.67855925,92854788.01327
2025-04-29 19:46:00,136850000.0,136900000.0,136800000.0,136826000.0,0.67819389,92804797.26591
2025-04-29 19:46:00,136850000.0,136900000.0,136800000.0,136800000.0,0.67782847,92754798.30899
2025-04-29 19:46:00,136850000.0,136900000.0,136800000.0,136800000.0,0.69331673,94873611.27727
2025-04-29 19:46:00,136850000.0,136900000.0,136826000.0,136826000.0,0.64335362,88038207.91248
2025-04-29 19:46:00,136850000.0,136900000.0,136826000.0,136826000.0,0.64331708,88033208.29044
2025-04-29 19:46:00,136850000.0,136900000.0,136823000.0,136823000.0,0.65454537,89569511.73993
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.49396507,67559310.71733
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.48989102,67002115.12098
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.45962458,62862664.9215
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.45683442,62481063.10878
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.48962458,66965674.9215
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.45668832,62461081.45008
2025-04-29 19:47:00,136774000.0,136774000.0,136770000.0,136774000.0,0.17348625,23728397.47847
2025-04-29 19:47:00,136774000.0,136774000.0,136770000.0,136774000.0,0.18790961,25701138.11911
2025-04-29 19:47:00,136774000.0,136774000.0,136770000.0,136774000.0,0.19423928,26566872.40369
2025-04-29 19:47:00,136774000.0,136774000.0,136770000.0,136774000.0,0.09258492,12663198.96905
2025-04-29 19:47:00,136774000.0,136774000.0,136770000.0,136774000.0,0.00470218,643125.08829
2025-04-29 19:47:00,136774000.0,136774000.0,136770000.0,136774000.0,0.01932485,2643126.15487
2025-04-29 19:47:00,136774000.0,136774000.0,136770000.0,136774000.0,0.1943855,26586871.49797
2025-04-29 19:47:00,136774000.0,136774000.0,136774000.0,136774000.0,0.00030157,41246.93518
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136766000.0,0.29152476,39872241.31479
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136774000.0,0.44022789,60209825.19766
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.45665176,62456081.24856
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.43757999,59847661.32306
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136766000.0,0.4071579,55686923.34003
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136766000.0,0.30708477,42000321.64245
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.40818355,55827198.41358
2025-04-29 19:47:00,136774000.0,136774000.0,136766000.0,136767000.0,0.40722892,55696636.53237
2025-04-29 19:48:00,136774000.0,136774000.0,136708000.0,136708000.0,0.58652336,80209950.5391
2025-04-29 19:48:00,136774000.0,136774000.0,136711000.0,136711000.0,0.57692837,78898178.54909
2025-04-29 19:48:00,136774000.0,136774000.0,136730000.0,136730000.0,0.57634386,78818268.50533
2025-04-29 19:48:00,136774000.0,136774000.0,136711000.0,136766000.0,0.57765954,78998177.74531
2025-04-29 19:48:00,136774000.0,136774000.0,136751000.0,136751000.0,0.29307657,40082585.67037
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136758000.0,0.20779821,28420470.56169
2025-04-29 19:48:00,136774000.0,136774000.0,136708000.0,136708000.0,0.58514113,80020988.64026
2025-04-29 19:48:00,136774000.0,136774000.0,136709000.0,136709000.0,0.58414113,79884280.64026
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136766000.0,0.19957644,27296021.69995
2025-04-29 19:48:00,136774000.0,136774000.0,136766000.0,136766000.0,0.18491509,25290919.79629
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136766000.0,0.19928397,27256021.74793
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136758000.0,0.18695342,25569679.79447
2025-04-29 19:48:00,136774000.0,136774000.0,136767000.0,136774000.0,0.13371162,18287993.2974
2025-04-29 19:48:00,136774000.0,136774000.0,136767000.0,136774000.0,0.13444275,18387992.87202
2025-04-29 19:48:00,136774000.0,136774000.0,136767000.0,136774000.0,0.06069919,8301791.19658
2025-04-29 19:48:00,136774000.0,136774000.0,136767000.0,136767000.0,0.05816166,7954724.16507
2025-04-29 19:48:00,136774000.0,136774000.0,136766000.0,136766000.0,0.17816651,24367943.50401
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136758000.0,0.19591454,26795202.60799
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136758000.0,0.193464,26460053.69411
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136766000.0,0.19478477,26640690.12393
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136758000.0,0.18753057,25648609.67417
2025-04-29 19:48:00,136774000.0,136774000.0,136774000.0,136774000.0,0.00044779,61246.02946
2025-04-29 19:48:00,136774000.0,136774000.0,136774000.0,136774000.0,0.00405967,555257.30458
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136766000.0,0.2010056,27491482.19651
2025-04-29 19:48:00,136774000.0,136774000.0,136758000.0,136766000.0,0.20658145,28254068.89761
2025-04-29 19:48:00,136774000.0,136774000.0,136774000.0,136774000.0,0.01834455,2509057.4817
2025-04-29 19:48:00,136774000.0,136774000.0,136774000.0,136774000.0,0.01761342,2409057.90708
2025-04-29 19:49:00,136708000.0,136708000.0,136673000.0,136674000.0,0.35618021,48683307.96434
2025-04-29 19:49:00,136708000.0,136708000.0,136673000.0,136674000.0,0.35087539,47958276.99566
2025-04-29 19:49:00,136708000.0,136708000.0,136674000.0,136674000.0,0.29459124,40265697.15173
2025-04-29 19:49:00,136708000.0,136708000.0,136674000.0,136674000.0,0.30361088,41498447.42909
2025-04-29 19:49:00,136708000.0,136708000.0,136681000.0,136681000.0,0.2769801,37858705.92842
2025-04-29 19:49:00,136708000.0,136708000.0,136674000.0,136674000.0,0.32950278,45037196.96969
2025-04-29 19:49:00,136708000.0,136708000.0,136673000.0,136674000.0,0.35168021,48068274.96434
2025-04-29 19:49:00,136708000.0,136708000.0,136674000.0,136674000.0,0.34090278,46595280.56969
2025-04-29 19:49:00,136708000.0,136708000.0,136674000.0,136674000.0,0.33030278,45146536.16969
2025-04-29 19:49:00,136708000.0,136708000.0,136681000.0,136681000.0,0.2766143,37808708.01862
2025-04-29 19:49:00,136708000.0,136708000.0,136690000.0,136690000.0,0.04942672,6756423.87906
2025-04-29 19:49:00,136708000.0,136708000.0,136690000.0,136690000.0,0.04935357,6746425.00556
2025-04-29 19:49:00,136708000.0,136708000.0,136681000.0,136684000.0,0.06423816,8780889.57386
2025-04-29 19:49:00,136708000.0,136708000.0,136690000.0,136690000.0,0.03838508,5247141.81483
2025-04-29 19:49:00,136708000.0,136708000.0,136690000.0,136690000.0,0.03077135,4206421.06113
2025-04-29 19:49:00,136708000.0,136708000.0,136690000.0,136691000.0,0.03867771,5287141.70216
2025-04-29 19:49:00,136708000.0,136708000.0,136681000.0,136684000.0,0.06506969,8894546.42038
2025-04-29 19:49:00,136708000.0,136708000.0,136681000.0,136684000.0,0.0788479,10777777.70022
2025-04-29 19:49:00,136708000.0,136708000.0,136681000.0,136684000.0,0.07519166,10278028.19206
2025-04-29 19:49:00,136708000.0,136708000.0,136681000.0,136684000.0,0.07497218,10248028.78774
2025-04-29 19:49:00,136708000.0,136708000.0,136698000.0,136698000.0,0.02910379,3978473.07936
2025-04-29 19:49:00,136708000.0,136708000.0,136698000.0,136698000.0,0.02566185,3507966.76524
2025-04-29 19:49:00,136708000.0,136708000.0,136698000.0,136698000.0,0.02383405,3258110.16084
2025-04-29 19:49:00,136708000.0,136708000.0,136691000.0,136691000.0,0.03026421,4137099.66047
2025-04-29 19:49:00,136708000.0,136708000.0,136698000.0,136698000.0,0.03019106,4127100.71382
2025-04-29 19:49:00,136708000.0,136708000.0,136698000.0,136698000.0,0.02237152,3058185.2349
2025-04-29 19:49:00,136708000.0,136708000.0,136698000.0,136698000.0,0.02911336,3979781.27922
2025-04-29 19:49:00,136708000.0,136708000.0,136700000.0,136700000.0,0.00158382,216511.1928
2025-04-29 19:49:00,136708000.0,136708000.0,136691000.0,136691000.0,0.03069827,4196431.75593
2025-04-29 19:49:00,136708000.0,136708000.0,136691000.0,136691000.0,0.03062963,4187049.28569
2025-04-29 19:49:00,136708000.0,136708000.0,136700000.0,136708000.0,0.00165696,226510.01592
2025-04-29 19:49:00,136708000.0,136708000.0,136700000.0,136700000.0,0.00319273,436449.77492
